Price,Date,Close,High,Low,Open,Volume,timestamp,SMA20,SMA50
Ticker,,MSUMI.NS,MSUMI.NS,MSUMI.NS,MSUMI.NS,MSUMI.NS,,,
189,2022-12-29,56.03877258300781,56.37781664841774,55.4575594641092,55.69973221286077,3536364,2022-12-29,57.334397315979004,57.70132331848144
190,2022-12-30,56.47468185424805,57.05589864354943,56.184075307228724,56.668420784015176,1602372,2022-12-30,57.242371559143066,57.59711982727051
191,2023-01-02,56.32938003540039,56.910593125384345,56.03876979514571,56.52311526855324,1589575,2023-01-02,57.11401996612549,57.51076789855957
192,2023-01-03,55.699729919433594,56.91059361333432,55.55442479806041,56.42624813577403,5934425,2023-01-03,56.9687162399292,57.44019187927246
193,2023-01-04,54.876346588134766,55.99033902016562,54.731041460135444,55.941905209253484,2244573,2023-01-04,56.804039001464844,57.335850143432616
194,2023-01-05,54.924781799316406,55.21538836746097,54.295131155617355,55.07008323575719,1684149,2023-01-05,56.64178352355957,57.24008819580078
195,2023-01-06,53.37487030029297,55.26381840718356,52.98739613430435,54.73103911940999,3719971,2023-01-06,56.402032470703126,57.11401992797852
196,2023-01-09,53.859214782714844,54.343560252686245,53.22956788890963,53.95608609386673,6615801,2023-01-09,56.227667808532715,57.023931655883786
197,2023-01-10,53.37487030029297,54.14982602279569,53.229568873770766,53.7139143527036,1505761,2023-01-10,55.94432544708252,56.880565338134765
198,2023-01-11,52.21244430541992,53.66548074773851,51.82496644269652,53.61704324345102,4741646,2023-01-11,55.537475395202634,56.781066970825194
199,2023-01-12,50.85627746582031,52.64835433651072,50.51723709415334,52.50305290376612,8548988,2023-01-12,55.13546867370606,56.65790481567383
200,2023-01-13,50.37193298339844,51.146885059475046,48.19237819084754,51.146885059475046,27757957,2023-01-13,54.801270484924316,56.5409700012207
201,2023-01-16,50.51723861694336,51.14688556834249,50.178194539793346,50.75941137408064,4558520,2023-01-16,54.49613304138184,56.430400924682615
202,2023-01-17,50.37193298339844,51.00158362379611,50.0328926048846,50.32349917150546,5684675,2023-01-17,54.181308555603025,56.29340042114258
203,2023-01-18,50.37193298339844,50.710973361912274,50.17819404056354,50.420366795291415,12329919,2023-01-18,53.90038833618164,56.152248306274416
204,2023-01-19,49.83915328979492,50.37193260716426,49.54854672534464,50.226627477307645,1863280,2023-01-19,53.61220283508301,56.00597602844238
